"time","lat","lon","SST","SiteCode","Meadow","Region","Site","Date","Julian","Tmean","count","T90","Tmean_ma","T90_ma","DiffMean","DiffT90"
"2019-07-04",38.1949996948242,-122.925003051758,11.48,"C","BB_C","BB","C",2019-07-04,185,12.8266666412354,9,14.5640001296997,13.0540404294717,14.5049092282382,-1.57404042947172,-3.02490922823819
"2019-07-05",38.1949996948242,-122.925003051758,11.53,"C","BB_C","BB","C",2019-07-05,186,13.048888935513,9,14.8140002441406,13.0737374026366,14.5976365079013,-1.5437374026366,-3.06763650790128
"2019-07-06",38.1949996948242,-122.925003051758,11.53,"C","BB_C","BB","C",2019-07-06,187,13.1422221077813,9,15.3820003356934,13.1457576154458,14.7174546800093,-1.61575761544584,-3.18745468000932
"2019-07-07",38.1949996948242,-122.925003051758,11.58,"C","BB_C","BB","C",2019-07-07,188,13.1177779388428,9,14.8900001525879,13.208282872595,14.8760001227639,-1.62828287259497,-3.29600012276389
"2019-07-08",38.1949996948242,-122.925003051758,11.74,"C","BB_C","BB","C",2019-07-08,189,13.1377778455946,9,14.9440002441406,13.2342424677839,15.0209092317061,-1.49424246778392,-3.2809092317061
"2019-07-09",38.1949996948242,-122.925003051758,11.5700000000001,"C","BB_C","BB","C",2019-07-09,190,13.0311112806532,9,15.2140003204345,13.2986869106871,15.1316365072077,-1.72868691068697,-3.5616365072076
"2019-07-10",38.1949996948242,-122.925003051758,13.56,"C","BB_C","BB","C",2019-07-10,191,13.5455556191338,9,15.196000289917,13.3832323694711,15.2098182941784,0.17676763052892,-1.64981829417836
"2019-07-11",38.1949996948242,-122.925003051758,13.83,"C","BB_C","BB","C",2019-07-11,192,13.7366668234931,9,15.3819999694824,13.3590909383755,15.0834546272971,0.470909061624544,-1.25345462729714
"2019-07-12",38.1949996948242,-122.925003051758,13.72,"C","BB_C","BB","C",2019-07-12,193,13.6766667175293,9,15.5779998779297,13.4034343831226,14.9241818695068,0.316565616877387,-1.20418186950683
"2019-07-13",38.1949996948242,-122.925003051758,13.61,"C","BB_C","BB","C",2019-07-13,194,13.3477777862549,9,15.1620002746582,13.440000025046,14.7996364010898,0.169999974954006,-1.18963640108975
"2019-07-14",38.1949996948242,-122.925003051758,13.62,"C","BB_C","BB","C",2019-07-14,195,13.6744443215264,9,15.3219997406006,13.4738384027192,14.6692727425315,0.146161597280791,-1.04927274253151
"2019-07-15",38.1949996948242,-122.925003051758,13.64,"C","BB_C","BB","C",2019-07-15,196,13.7566666878594,9,15.4239997863769,13.5255555590235,14.5225454406738,0.114444440976538,-0.882545440673828
"2019-07-16",38.1949996948242,-122.925003051758,13.66,"C","BB_C","BB","C",2019-07-16,197,12.7833331934611,3,13.4239999084473,13.5459595936477,14.3929090506814,0.114040406352341,-0.732909050681377
"2019-07-17",38.1949996948242,-122.925003051758,13.63,"C","BB_C","BB","C",2019-07-17,198,13.63,1,13.63,13.5617171551483,14.2590908716375,0.0682828448517157,-0.629090871637517
"2019-07-18",38.1949996948242,-122.925003051758,13.52,"C","BB_C","BB","C",2019-07-18,199,13.52,1,13.52,13.5838383626456,14.1083636100075,-0.0638383626456207,-0.58836361000755
"2019-07-19",38.1949996948242,-122.925003051758,13.51,"C","BB_C","BB","C",2019-07-19,200,13.51,1,13.51,13.7885858366224,14.1481817668568,-0.278585836622449,-0.6381817668568
"2019-07-20",38.1949996948242,-122.925003051758,13.6,"C","BB_C","BB","C",2019-07-20,201,13.6,1,13.6,13.9545454437564,14.1643636086204,-0.354545443756413,-0.564363608620383
"2019-07-21",38.1949996948242,-122.925003051758,13.77,"C","BB_C","BB","C",2019-07-21,202,13.77,1,13.77,14.1312121084965,14.1894545371316,-0.361212108496463,-0.419454537131569
"2019-07-22",38.1949996948242,-122.925003051758,13.91,"C","BB_C","BB","C",2019-07-22,203,13.91,1,13.91,14.3545454545455,14.3545454545455,-0.444545454545455,-0.444545454545455
"2019-07-23",38.1949996948242,-122.925003051758,13.92,"C","BB_C","BB","C",2019-07-23,204,13.92,1,13.92,14.56,14.56,-0.639999999999999,-0.639999999999999
"2019-07-24",38.1949996948242,-122.925003051758,15.6,"C","BB_C","BB","C",2019-07-24,205,15.6,1,15.6,14.7709090909091,14.7709090909091,0.829090909090908,0.829090909090908
"2019-07-25",38.1949996948242,-122.925003051758,15.5,"C","BB_C","BB","C",2019-07-25,206,15.5,1,15.5,14.9290909090909,14.9290909090909,0.57090909090909,0.57090909090909
"2019-07-26",38.1949996948242,-122.925003051758,15.7,"C","BB_C","BB","C",2019-07-26,207,15.7,1,15.7,15.0254545454545,15.0254545454545,0.674545454545454,0.674545454545454
"2019-07-27",38.1949996948242,-122.925003051758,15.24,"C","BB_C","BB","C",2019-07-27,208,15.24,1,15.24,15.0581818181818,15.0581818181818,0.181818181818182,0.181818181818182
"2019-07-28",38.1949996948242,-122.925003051758,15.89,"C","BB_C","BB","C",2019-07-28,209,15.89,1,15.89,15.02,15.02,0.870000000000001,0.870000000000001
"2019-07-29",38.1949996948242,-122.925003051758,15.84,"C","BB_C","BB","C",2019-07-29,210,15.84,1,15.84,14.9436363636364,14.9436363636364,0.896363636363635,0.896363636363635
"2019-07-30",38.1949996948242,-122.925003051758,15.25,"C","BB_C","BB","C",2019-07-30,211,15.25,1,15.25,14.6972727272727,14.6972727272727,0.552727272727271,0.552727272727271
"2019-07-31",38.1949996948242,-122.925003051758,14.66,"C","BB_C","BB","C",2019-07-31,212,14.66,1,14.66,14.4427272727273,14.4427272727273,0.217272727272727,0.217272727272727
"2019-08-01",38.1949996948242,-122.925003051758,14.13,"C","BB_C","BB","C",2019-08-01,213,14.13,1,14.13,14.1518181818182,14.1518181818182,-0.0218181818181815,-0.0218181818181815
"2019-08-02",38.1949996948242,-122.925003051758,13.49,"C","BB_C","BB","C",2019-08-02,214,13.49,1,13.49,13.8972727272727,13.8972727272727,-0.407272727272728,-0.407272727272728
"2019-08-03",38.1949996948242,-122.925003051758,13.08,"C","BB_C","BB","C",2019-08-03,215,13.08,1,13.08,13.5927272727273,13.5927272727273,-0.512727272727272,-0.512727272727272
"2019-08-04",38.1949996948242,-122.925003051758,12.89,"C","BB_C","BB","C",2019-08-04,216,12.89,1,12.89,13.2890909090909,13.2890909090909,-0.399090909090908,-0.399090909090908
"2019-08-05",38.1949996948242,-122.925003051758,12.7,"C","BB_C","BB","C",2019-08-05,217,12.7,1,12.7,13.0227272727273,13.0227272727273,-0.322727272727283,-0.322727272727283
"2019-08-06",38.1949996948242,-122.925003051758,12.5,"C","BB_C","BB","C",2019-08-06,218,12.5,1,12.5,12.8118181818182,12.8118181818182,-0.311818181818191,-0.311818181818191
"2019-08-07",38.1949996948242,-122.925003051758,12.44,"C","BB_C","BB","C",2019-08-07,219,12.44,1,12.44,12.6745454545455,12.6745454545455,-0.234545454545465,-0.234545454545465
"2019-08-08",38.1949996948242,-122.925003051758,12.54,"C","BB_C","BB","C",2019-08-08,220,12.54,1,12.54,12.6227272727273,12.6227272727273,-0.0827272727272828,-0.0827272727272828
"2019-08-09",38.1949996948242,-122.925003051758,12.5,"C","BB_C","BB","C",2019-08-09,221,12.5,1,12.5,12.6145454545455,12.6145454545455,-0.114545454545464,-0.114545454545464
"2019-08-10",38.1949996948242,-122.925003051758,12.3200000000001,"C","BB_C","BB","C",2019-08-10,222,12.3200000000001,1,12.3200000000001,12.6190909090909,12.6190909090909,-0.29909090909082,-0.29909090909082
"2019-08-11",38.1949996948242,-122.925003051758,12.34,"C","BB_C","BB","C",2019-08-11,223,12.34,1,12.34,12.6481818181818,12.6481818181818,-0.308181818181829,-0.308181818181829
"2019-08-12",38.1949996948242,-122.925003051758,12.62,"C","BB_C","BB","C",2019-08-12,224,12.62,1,12.62,12.7154545454546,12.7154545454546,-0.0954545454545563,-0.0954545454545563
"2019-08-13",38.1949996948242,-122.925003051758,12.92,"C","BB_C","BB","C",2019-08-13,225,12.92,1,12.92,12.8427272727273,12.8427272727273,0.0772727272727174,0.0772727272727174
"2019-08-14",38.1949996948242,-122.925003051758,12.99,"C","BB_C","BB","C",2019-08-14,226,12.99,1,12.99,13.0245454545455,13.0245454545455,-0.0345454545454622,-0.0345454545454622
"2019-08-15",38.1949996948242,-122.925003051758,12.94,"C","BB_C","BB","C",2019-08-15,227,12.94,1,12.94,13.2136363636364,13.2136363636364,-0.273636363636372,-0.273636363636372
"2019-08-16",38.1949996948242,-122.925003051758,13.02,"C","BB_C","BB","C",2019-08-16,228,13.02,1,13.02,13.4081818181818,13.4081818181818,-0.388181818181817,-0.388181818181817
"2019-08-17",38.1949996948242,-122.925003051758,13.24,"C","BB_C","BB","C",2019-08-17,229,13.24,1,13.24,13.5981818181818,13.5981818181818,-0.358181818181816,-0.358181818181816
"2019-08-18",38.1949996948242,-122.925003051758,13.84,"C","BB_C","BB","C",2019-08-18,230,13.84,1,13.84,13.7481818181818,13.7481818181818,0.0918181818181836,0.0918181818181836
"2019-08-19",38.1949996948242,-122.925003051758,14.54,"C","BB_C","BB","C",2019-08-19,231,14.54,1,14.54,13.8445454545455,13.8445454545455,0.695454545454545,0.695454545454545
"2019-08-20",38.1949996948242,-122.925003051758,14.58,"C","BB_C","BB","C",2019-08-20,232,14.58,1,14.58,13.9345454545455,13.9345454545455,0.645454545454546,0.645454545454546
"2019-08-21",38.1949996948242,-122.925003051758,14.46,"C","BB_C","BB","C",2019-08-21,233,14.46,1,14.46,14.0427272727273,14.0427272727273,0.417272727272728,0.417272727272728
"2019-08-22",38.1949996948242,-122.925003051758,14.43,"C","BB_C","BB","C",2019-08-22,234,14.43,1,14.43,14.1481818181818,14.1481818181818,0.281818181818181,0.281818181818181
"2019-08-23",38.1949996948242,-122.925003051758,14.27,"C","BB_C","BB","C",2019-08-23,235,14.27,1,14.27,14.2545454545455,14.2545454545455,0.0154545454545438,0.0154545454545438
"2019-08-24",38.1949996948242,-122.925003051758,13.98,"C","BB_C","BB","C",2019-08-24,236,13.98,1,13.98,14.3236363636364,14.3236363636364,-0.343636363636366,-0.343636363636366
"2019-08-25",38.1949996948242,-122.925003051758,13.98,"C","BB_C","BB","C",2019-08-25,237,13.98,1,13.98,14.3509090909091,14.3509090909091,-0.370909090909093,-0.370909090909093
"2019-08-26",38.1949996948242,-122.925003051758,14.13,"C","BB_C","BB","C",2019-08-26,238,14.13,1,14.13,14.3963636363636,14.3963636363636,-0.266363636363637,-0.266363636363637
"2019-08-27",38.1949996948242,-122.925003051758,14.18,"C","BB_C","BB","C",2019-08-27,239,14.18,1,14.18,14.4636363636364,14.4636363636364,-0.283636363636365,-0.283636363636365
"2019-08-28",38.1949996948242,-122.925003051758,14.41,"C","BB_C","BB","C",2019-08-28,240,14.41,1,14.41,14.2572727272727,14.2572727272727,0.152727272727272,0.152727272727272
"2019-08-29",38.1949996948242,-122.925003051758,14.6,"C","BB_C","BB","C",2019-08-29,241,14.6,1,14.6,NA,NA,NA,NA
"2019-08-30",38.1949996948242,-122.925003051758,14.84,"C","BB_C","BB","C",2019-08-30,242,14.84,1,14.84,NA,NA,NA,NA
"2019-08-31",38.1949996948242,-122.925003051758,15.08,"C","BB_C","BB","C",2019-08-31,243,15.08,1,15.08,NA,NA,NA,NA
"2019-09-01",38.1949996948242,-122.925003051758,15.2,"C","BB_C","BB","C",2019-09-01,244,15.2,1,15.2,NA,NA,NA,NA
"2019-01-01",38.3050003051758,-123.055000305176,11.43,"D","BB_D","BB","D",2019-01-01,1,11.43,1,11.43,NA,NA,NA,NA
"2019-01-02",38.3050003051758,-123.055000305176,11.29,"D","BB_D","BB","D",2019-01-02,2,11.29,1,11.29,NA,NA,NA,NA
"2019-01-03",38.3050003051758,-123.055000305176,11.77,"D","BB_D","BB","D",2019-01-03,3,11.77,1,11.77,NA,NA,NA,NA
"2019-01-04",38.3050003051758,-123.055000305176,11.98,"D","BB_D","BB","D",2019-01-04,4,11.98,1,11.98,NA,NA,NA,NA
"2019-01-05",38.3050003051758,-123.055000305176,12.3200000000001,"D","BB_D","BB","D",2019-01-05,5,12.3200000000001,1,12.3200000000001,NA,NA,NA,NA
"2019-01-06",38.3050003051758,-123.055000305176,11.52,"D","BB_D","BB","D",2019-01-06,6,11.52,1,11.52,11.9645454545455,11.9645454545455,-0.444545454545466,-0.444545454545466
"2019-01-07",38.3050003051758,-123.055000305176,12.49,"D","BB_D","BB","D",2019-01-07,7,12.49,1,12.49,12.0727272727273,12.0727272727273,0.417272727272715,0.417272727272715
"2019-01-08",38.3050003051758,-123.055000305176,12.58,"D","BB_D","BB","D",2019-01-08,8,12.58,1,12.58,12.1709090909091,12.1709090909091,0.409090909090899,0.409090909090899
"2019-01-09",38.3050003051758,-123.055000305176,12.66,"D","BB_D","BB","D",2019-01-09,9,12.66,1,12.66,12.2145454545455,12.2145454545455,0.445454545454536,0.445454545454536
"2019-01-10",38.3050003051758,-123.055000305176,11.78,"D","BB_D","BB","D",2019-01-10,10,11.78,1,11.78,12.2481818181818,12.2481818181818,-0.468181818181828,-0.468181818181828
"2019-01-11",38.3050003051758,-123.055000305176,11.79,"D","BB_D","BB","D",2019-01-11,11,11.79,1,11.79,12.2581818181818,12.2581818181818,-0.468181818181819,-0.468181818181819
"2019-01-12",38.3050003051758,-123.055000305176,12.62,"D","BB_D","BB","D",2019-01-12,12,12.62,1,12.62,12.3472727272727,12.3472727272727,0.272727272727272,0.272727272727272
"2019-01-13",38.3050003051758,-123.055000305176,12.37,"D","BB_D","BB","D",2019-01-13,13,12.37,1,12.37,12.3536363636364,12.3536363636364,0.0163636363636357,0.0163636363636357
"2019-01-14",38.3050003051758,-123.055000305176,12.25,"D","BB_D","BB","D",2019-01-14,14,12.25,1,12.25,12.3563636363636,12.3563636363636,-0.106363636363636,-0.106363636363636
"2019-01-15",38.3050003051758,-123.055000305176,12.35,"D","BB_D","BB","D",2019-01-15,15,12.35,1,12.35,12.3563636363636,12.3563636363636,-0.00636363636363591,-0.00636363636363591
"2019-01-16",38.3050003051758,-123.055000305176,12.43,"D","BB_D","BB","D",2019-01-16,16,12.43,1,12.43,12.4709090909091,12.4709090909091,-0.040909090909091,-0.040909090909091
"2019-01-17",38.3050003051758,-123.055000305176,12.5,"D","BB_D","BB","D",2019-01-17,17,12.5,1,12.5,12.5536363636364,12.5536363636364,-0.0536363636363628,-0.0536363636363628
"2019-01-18",38.3050003051758,-123.055000305176,12.56,"D","BB_D","BB","D",2019-01-18,18,12.56,1,12.56,12.6136363636364,12.6136363636364,-0.0536363636363628,-0.0536363636363628
"2019-01-19",38.3050003051758,-123.055000305176,12.61,"D","BB_D","BB","D",2019-01-19,19,12.61,1,12.61,12.6454545454545,12.6454545454545,-0.0354545454545487,-0.0354545454545487
"2019-01-20",38.3050003051758,-123.055000305176,12.66,"D","BB_D","BB","D",2019-01-20,20,12.66,1,12.66,12.7154545454545,12.7154545454545,-0.0554545454545465,-0.0554545454545465
"2019-01-21",38.3050003051758,-123.055000305176,13.04,"D","BB_D","BB","D",2019-01-21,21,13.04,1,13.04,12.7827272727273,12.7827272727273,0.257272727272724,0.257272727272724
"2019-01-22",38.3050003051758,-123.055000305176,12.7,"D","BB_D","BB","D",2019-01-22,22,12.7,1,12.7,12.8263636363636,12.8263636363636,-0.126363636363637,-0.126363636363637
"2019-01-23",38.3050003051758,-123.055000305176,13.28,"D","BB_D","BB","D",2019-01-23,23,13.28,1,13.28,12.8918181818182,12.8918181818182,0.388181818181817,0.388181818181817
"2019-01-24",38.3050003051758,-123.055000305176,12.72,"D","BB_D","BB","D",2019-01-24,24,12.72,1,12.72,12.9518181818182,12.9518181818182,-0.231818181818181,-0.231818181818181
"2019-01-25",38.3050003051758,-123.055000305176,13.02,"D","BB_D","BB","D",2019-01-25,25,13.02,1,13.02,12.9927272727273,12.9927272727273,0.0272727272727273,0.0272727272727273
"2019-01-26",38.3050003051758,-123.055000305176,13.09,"D","BB_D","BB","D",2019-01-26,26,13.09,1,13.09,13.0236363636364,13.0236363636364,0.0663636363636364,0.0663636363636364
"2019-01-27",38.3050003051758,-123.055000305176,12.91,"D","BB_D","BB","D",2019-01-27,27,12.91,1,12.91,13.0181818181818,13.0181818181818,-0.108181818181819,-0.108181818181819
"2019-01-28",38.3050003051758,-123.055000305176,13.22,"D","BB_D","BB","D",2019-01-28,28,13.22,1,13.22,13.04,13.04,0.180000000000001,0.180000000000001
"2019-01-29",38.3050003051758,-123.055000305176,13.22,"D","BB_D","BB","D",2019-01-29,29,13.22,1,13.22,13.0054545454545,13.0054545454545,0.214545454545455,0.214545454545455
"2019-01-30",38.3050003051758,-123.055000305176,13.06,"D","BB_D","BB","D",2019-01-30,30,13.06,1,13.06,13.0418181818182,13.0418181818182,0.0181818181818194,0.0181818181818194
"2019-01-31",38.3050003051758,-123.055000305176,13,"D","BB_D","BB","D",2019-01-31,31,13,1,13,13.0727272727273,13.0727272727273,-0.0727272727272705,-0.0727272727272705
"2019-02-01",38.3050003051758,-123.055000305176,12.98,"D","BB_D","BB","D",2019-02-01,32,12.98,1,12.98,13.0681818181818,13.0681818181818,-0.0881818181818161,-0.0881818181818161
"2019-02-02",38.3050003051758,-123.055000305176,12.94,"D","BB_D","BB","D",2019-02-02,33,12.94,1,12.94,13.0327272727273,13.0327272727273,-0.0927272727272719,-0.0927272727272719
"2019-02-03",38.3050003051758,-123.055000305176,12.9,"D","BB_D","BB","D",2019-02-03,34,12.9,1,12.9,12.9781818181818,12.9781818181818,-0.0781818181818164,-0.0781818181818164
"2019-02-04",38.3050003051758,-123.055000305176,13.12,"D","BB_D","BB","D",2019-02-04,35,13.12,1,13.12,12.9181818181818,12.9181818181818,0.201818181818183,0.201818181818183
"2019-02-05",38.3050003051758,-123.055000305176,13.36,"D","BB_D","BB","D",2019-02-05,36,13.36,1,13.36,12.8581818181818,12.8581818181818,0.501818181818182,0.501818181818182
"2019-02-06",38.3050003051758,-123.055000305176,13.04,"D","BB_D","BB","D",2019-02-06,37,13.04,1,13.04,12.7927272727273,12.7927272727273,0.247272727272726,0.247272727272726
"2019-02-07",38.3050003051758,-123.055000305176,12.52,"D","BB_D","BB","D",2019-02-07,38,12.52,1,12.52,12.7090909090909,12.7090909090909,-0.189090909090911,-0.189090909090911
"2019-02-08",38.3050003051758,-123.055000305176,12.62,"D","BB_D","BB","D",2019-02-08,39,12.62,1,12.62,12.6454545454545,12.6454545454545,-0.0254545454545489,-0.0254545454545489
"2019-02-09",38.3050003051758,-123.055000305176,12.56,"D","BB_D","BB","D",2019-02-09,40,12.56,1,12.56,12.5990909090909,12.5990909090909,-0.0390909090909108,-0.0390909090909108
"2019-02-10",38.3050003051758,-123.055000305176,12.4,"D","BB_D","BB","D",2019-02-10,41,12.4,1,12.4,12.54,12.54,-0.140000000000001,-0.140000000000001
"2019-02-11",38.3050003051758,-123.055000305176,12.28,"D","BB_D","BB","D",2019-02-11,42,12.28,1,12.28,12.45,12.45,-0.170000000000002,-0.170000000000002
"2019-02-12",38.3050003051758,-123.055000305176,12.06,"D","BB_D","BB","D",2019-02-12,43,12.06,1,12.06,12.3972727272727,12.3972727272727,-0.337272727272728,-0.337272727272728
"2019-02-13",38.3050003051758,-123.055000305176,12.24,"D","BB_D","BB","D",2019-02-13,44,12.24,1,12.24,12.3736363636364,12.3736363636364,-0.133636363636365,-0.133636363636365
"2019-02-14",38.3050003051758,-123.055000305176,12.39,"D","BB_D","BB","D",2019-02-14,45,12.39,1,12.39,12.29,12.29,0.0999999999999996,0.0999999999999996
"2019-02-15",38.3050003051758,-123.055000305176,12.47,"D","BB_D","BB","D",2019-02-15,46,12.47,1,12.47,12.2872727272727,12.2872727272727,0.182727272727274,0.182727272727274
"2019-02-16",38.3050003051758,-123.055000305176,12.37,"D","BB_D","BB","D",2019-02-16,47,12.37,1,12.37,12.2727272727273,12.2727272727273,0.0972727272727258,0.0972727272727258
"2019-02-17",38.3050003051758,-123.055000305176,12.46,"D","BB_D","BB","D",2019-02-17,48,12.46,1,12.46,12.3236363636364,12.3236363636364,0.136363636363637,0.136363636363637
"2019-02-18",38.3050003051758,-123.055000305176,12.26,"D","BB_D","BB","D",2019-02-18,49,12.26,1,12.26,12.31,12.31,-0.0500000000000007,-0.0500000000000007
"2019-02-19",38.3050003051758,-123.055000305176,11.7,"D","BB_D","BB","D",2019-02-19,50,11.7,1,11.7,12.3009090909091,12.3009090909091,-0.600909090909093,-0.600909090909093
"2019-02-20",38.3050003051758,-123.055000305176,12.53,"D","BB_D","BB","D",2019-02-20,51,12.53,1,12.53,12.2827272727273,12.2827272727273,0.247272727272728,0.247272727272728
"2019-02-21",38.3050003051758,-123.055000305176,12.24,"D","BB_D","BB","D",2019-02-21,52,12.24,1,12.24,12.2563636363636,12.2563636363636,-0.0163636363636357,-0.0163636363636357
"2019-02-22",38.3050003051758,-123.055000305176,12.84,"D","BB_D","BB","D",2019-02-22,53,12.84,1,12.84,12.2363636363636,12.2363636363636,0.603636363636364,0.603636363636364
"2019-02-23",38.3050003051758,-123.055000305176,11.91,"D","BB_D","BB","D",2019-02-23,54,11.91,1,11.91,12.2936363636364,12.2936363636364,-0.383636363636365,-0.383636363636365
"2019-02-24",38.3050003051758,-123.055000305176,12.14,"D","BB_D","BB","D",2019-02-24,55,12.14,1,12.14,12.3690909090909,12.3690909090909,-0.22909090909091,-0.22909090909091
"2019-02-25",38.3050003051758,-123.055000305176,12.19,"D","BB_D","BB","D",2019-02-25,56,12.19,1,12.19,12.4618181818182,12.4618181818182,-0.271818181818183,-0.271818181818183
"2019-02-26",38.3050003051758,-123.055000305176,12.18,"D","BB_D","BB","D",2019-02-26,57,12.18,1,12.18,12.4618181818182,12.4618181818182,-0.281818181818183,-0.281818181818183
"2019-02-27",38.3050003051758,-123.055000305176,12.15,"D","BB_D","BB","D",2019-02-27,58,12.15,1,12.15,12.4809090909091,12.4809090909091,-0.330909090909088,-0.330909090909088
"2019-02-28",38.3050003051758,-123.055000305176,13.09,"D","BB_D","BB","D",2019-02-28,59,13.09,1,13.09,12.4427272727273,12.4427272727273,0.647272727272728,0.647272727272728
"2019-03-01",38.3050003051758,-123.055000305176,13.09,"D","BB_D","BB","D",2019-03-01,60,13.09,1,13.09,12.4754545454545,12.4754545454545,0.614545454545455,0.614545454545455
"2019-03-02",38.3050003051758,-123.055000305176,12.72,"D","BB_D","BB","D",2019-03-02,61,12.72,1,12.72,12.4890909090909,12.4890909090909,0.230909090909092,0.230909090909092
"2019-03-03",38.3050003051758,-123.055000305176,12.53,"D","BB_D","BB","D",2019-03-03,62,12.53,1,12.53,12.5309090909091,12.5309090909091,-0.000909090909091859,-0.000909090909091859
"2019-03-04",38.3050003051758,-123.055000305176,12.45,"D","BB_D","BB","D",2019-03-04,63,12.45,1,12.45,12.5663636363636,12.5663636363636,-0.116363636363646,-0.116363636363646
"2019-03-05",38.3050003051758,-123.055000305176,12.42,"D","BB_D","BB","D",2019-03-05,64,12.42,1,12.42,12.5918181818182,12.5918181818182,-0.171818181818191,-0.171818181818191
"2019-03-06",38.3050003051758,-123.055000305176,12.27,"D","BB_D","BB","D",2019-03-06,65,12.27,1,12.27,12.4709090909091,12.4709090909091,-0.2009090909091,-0.2009090909091
"2019-03-07",38.3050003051758,-123.055000305176,12.29,"D","BB_D","BB","D",2019-03-07,66,12.29,1,12.29,12.4445454545455,12.4445454545455,-0.154545454545465,-0.154545454545465
"2019-03-08",38.3050003051758,-123.055000305176,12.65,"D","BB_D","BB","D",2019-03-08,67,12.65,1,12.65,12.4327272727273,12.4327272727273,0.217272727272718,0.217272727272718
"2019-03-09",38.3050003051758,-123.055000305176,12.5700000000001,"D","BB_D","BB","D",2019-03-09,68,12.5700000000001,1,12.5700000000001,12.4236363636364,12.4236363636364,0.146363636363727,0.146363636363727
"2019-03-10",38.3050003051758,-123.055000305176,12.43,"D","BB_D","BB","D",2019-03-10,69,12.43,1,12.43,12.4054545454546,12.4054545454546,0.0245454545454447,0.0245454545454447
"2019-03-11",38.3050003051758,-123.055000305176,11.76,"D","BB_D","BB","D",2019-03-11,70,11.76,1,11.76,12.4263636363636,12.4263636363636,-0.666363636363647,-0.666363636363647
"2019-03-12",38.3050003051758,-123.055000305176,12.8,"D","BB_D","BB","D",2019-03-12,71,12.8,1,12.8,12.4518181818182,12.4518181818182,0.348181818181809,0.348181818181809
"2019-03-13",38.3050003051758,-123.055000305176,12.59,"D","BB_D","BB","D",2019-03-13,72,12.59,1,12.59,12.5245454545455,12.5245454545455,0.0654545454545357,0.0654545454545357
"2019-03-14",38.3050003051758,-123.055000305176,12.43,"D","BB_D","BB","D",2019-03-14,73,12.43,1,12.43,12.5636363636364,12.5636363636364,-0.133636363636374,-0.133636363636374
"2019-03-15",38.3050003051758,-123.055000305176,12.25,"D","BB_D","BB","D",2019-03-15,74,12.25,1,12.25,12.6027272727273,12.6027272727273,-0.352727272727275,-0.352727272727275
"2019-03-16",38.3050003051758,-123.055000305176,12.65,"D","BB_D","BB","D",2019-03-16,75,12.65,1,12.65,12.6509090909091,12.6509090909091,-0.000909090909091859,-0.000909090909091859
"2019-03-17",38.3050003051758,-123.055000305176,12.55,"D","BB_D","BB","D",2019-03-17,76,12.55,1,12.55,12.7981818181818,12.7981818181818,-0.248181818181818,-0.248181818181818
"2019-03-18",38.3050003051758,-123.055000305176,13.09,"D","BB_D","BB","D",2019-03-18,77,13.09,1,13.09,12.86,12.86,0.229999999999999,0.229999999999999
"2019-03-19",38.3050003051758,-123.055000305176,13.08,"D","BB_D","BB","D",2019-03-19,78,13.08,1,13.08,12.8681818181818,12.8681818181818,0.211818181818181,0.211818181818181
"2019-03-20",38.3050003051758,-123.055000305176,13,"D","BB_D","BB","D",2019-03-20,79,13,1,13,12.91,12.91,0.0899999999999999,0.0899999999999999
"2019-03-21",38.3050003051758,-123.055000305176,12.96,"D","BB_D","BB","D",2019-03-21,80,12.96,1,12.96,12.9745454545455,12.9745454545455,-0.0145454545454538,-0.0145454545454538
"2019-03-22",38.3050003051758,-123.055000305176,13.38,"D","BB_D","BB","D",2019-03-22,81,13.38,1,13.38,13.0109090909091,13.0109090909091,0.369090909090909,0.369090909090909
"2019-03-23",38.3050003051758,-123.055000305176,13.48,"D","BB_D","BB","D",2019-03-23,82,13.48,1,13.48,13.0563636363636,13.0563636363636,0.423636363636366,0.423636363636366
"2019-03-24",38.3050003051758,-123.055000305176,12.68,"D","BB_D","BB","D",2019-03-24,83,12.68,1,12.68,13.1354545454545,13.1354545454545,-0.455454545454547,-0.455454545454547
"2019-03-25",38.3050003051758,-123.055000305176,12.89,"D","BB_D","BB","D",2019-03-25,84,12.89,1,12.89,13.1990909090909,13.1990909090909,-0.309090909090907,-0.309090909090907
"2019-03-26",38.3050003051758,-123.055000305176,12.96,"D","BB_D","BB","D",2019-03-26,85,12.96,1,12.96,13.27,13.27,-0.309999999999999,-0.309999999999999
"2019-03-27",38.3050003051758,-123.055000305176,13.05,"D","BB_D","BB","D",2019-03-27,86,13.05,1,13.05,13.3445454545455,13.3445454545455,-0.294545454545455,-0.294545454545455
"2019-03-28",38.3050003051758,-123.055000305176,13.05,"D","BB_D","BB","D",2019-03-28,87,13.05,1,13.05,13.3809090909091,13.3809090909091,-0.330909090909088,-0.330909090909088
"2019-03-29",38.3050003051758,-123.055000305176,13.96,"D","BB_D","BB","D",2019-03-29,88,13.96,1,13.96,13.3790909090909,13.3790909090909,0.58090909090909,0.58090909090909
"2019-03-30",38.3050003051758,-123.055000305176,13.78,"D","BB_D","BB","D",2019-03-30,89,13.78,1,13.78,13.4454545454545,13.4454545454545,0.334545454545452,0.334545454545452
"2019-03-31",38.3050003051758,-123.055000305176,13.78,"D","BB_D","BB","D",2019-03-31,90,13.78,1,13.78,13.4790909090909,13.4790909090909,0.300909090909087,0.300909090909087
